statePostalCode,state,county,stationId,siteNumber,placeName,huc,Region,totalArea,siteTypeDescription,latitude,longitude,latLongAccuracyDescription,googleMap
LA,LOUISIANA,ST. TAMMANY,3.02E+14,3.02E+14,BAYOU CHINCHOUBA @ CAUSEWAY ACSS RD NR MANDEVILLE,,,-999,STREAM,30.377,-90.094,U,"<a href=http://maps.google.com/?q=30.3774168401,-90.0942432243+(302238090053900)&z=14>google map</a>"
FL,FLORIDA,LIBERTY,3.03E+14,3.03E+14,APALACHICOLA R @ SWEETWATER TXECT NAV MI 86,3130011,South Atlantic-Gulf,-999,STREAM,30.477,-84.999,S,"<a href=http://maps.google.com/?q=30.477140593,-84.9999167725+(302837085000000)&z=14>google map</a>"
LA,LOUISIANA,EAST BATON ROUGE,3.03E+14,3.03E+14,LA DISTRICT OFFICE - SW,8070202,Lower Mississippi,-999,STREAM,30.42,-91.05,S,"<a href=http://maps.google.com/?q=30.4202777778,-91.0505555556+(302513091030200)&z=14>google map</a>"
LA,LOUISIANA,WEST BATON ROUGE,3.03E+14,3.03E+14,CHOCTAW BAYOU NR BRUSLY,8070300,Lower Mississippi,-999,STREAM,30.419,-91.342,F,"<a href=http://maps.google.com/?q=30.4194444444,-91.3422222222+(302510091203200)&z=14>google map</a>"
LA,LOUISIANA,ALLEN,3.03E+14,3.03E+14,"BAYOU BLUE AT LA-HWY 26 NR ELTON, LA",8080201,Lower Mississippi,94.02,STREAM,30.535,-92.671,5,"<a href=http://maps.google.com/?q=30.5358888889,-92.6717222222+(303209092401800)&z=14>google map</a>"
LA,LOUISIANA,ALLEN,3.03E+14,3.03E+14,"BAYOU NEZPIQUE AT GUIDRY RD. N OF BASILE, LA",8080201,Lower Mississippi,385,STREAM,30.535,-92.6,1,"<a href=http://maps.google.com/?q=30.5350972222,-92.6001333333+(303206092360000)&z=14>google map</a>"
LA,LOUISIANA,ACADIA,3.03E+14,3.03E+14,"BAYOU MALLET AT LA HWY 367 NEAR EUNICE, LA",8080201,Lower Mississippi,79.62,STREAM,30.463,-92.343,1,"<a href=http://maps.google.com/?q=30.4638777778,-92.3431916667+(302749092203500)&z=14>google map</a>"
TX,TEXAS,SAN JACINTO,3.03E+14,3.03E+14,"BIG CK BL FM150 NR SHEPHERD, TX",12030202,Texas-Gulf,25.1,STREAM,30.504,-95.031,F,"<a href=http://maps.google.com/?q=30.504647505,-95.0318792413+(303016095015499)&z=14>google map</a>"
FL,FLORIDA,MADISON,3.03E+14,3.03E+14,WITHLACOOCHEE RIVER NEAR BLUE SPRING  (87),,,-999,STREAM,30.481,-83.243,S,"<a href=http://maps.google.com/?q=30.4813243808,-83.2434763009+(302852083143700)&z=14>google map</a>"
FL,FLORIDA,GADSDEN,3.04E+14,3.04E+14,"APALACHICOLA RIVER FLOOD PLAIN NR CHATTAHOOCHEE,FL",3130011,South Atlantic-Gulf,-999,STREAM,30.705,-84.868,S,"<a href=http://maps.google.com/?q=30.7054695378,-84.8688096592+(304219084520800)&z=14>google map</a>"
LA,LOUISIANA,EVANGELINE,3.04E+14,3.04E+14,"CANEY CREEK AT BOND RD. NEAR OAKDALE, LA",8080201,Lower Mississippi,24.85,STREAM,30.691,-92.578,5,"<a href=http://maps.google.com/?q=30.6918055556,-92.5780833333+(304130092344100)&z=14>google map</a>"
LA,LOUISIANA,EVANGELINE,3.04E+14,3.04E+14,"BAYOU DES CANNES @ LA-HWY 104 NR VILLE PLATTE, LA",8080201,Lower Mississippi,47.82,STREAM,30.632,-92.317,5,"<a href=http://maps.google.com/?q=30.6320555556,-92.3178333333+(303755092190400)&z=14>google map</a>"
LA,LOUISIANA,POINTE COUPEE,3.04E+14,3.04E+14,B. GROSSE TETE @ HWY 78 @ FRISCO,,,-999,STREAM,30.589,-91.529,F,"<a href=http://maps.google.com/?q=30.5890789943,-91.529278555+(303520091314500)&z=14>google map</a>"
AZ,ARIZONA,COCHISE,3.13E+14,3.13E+14,"SAN PEDRO RIVER NEAR HEREFORD RD, AZ",15050202,Lower Colorado,923.79,STREAM,31.439,-110.107,F,"<a href=http://maps.google.com/?q=31.4392657879,-110.1078555508+(312621110062601)&z=14>google map</a>"
AZ,ARIZONA,COCHISE,3.13E+14,3.13E+14,"SAN PEDRO RIVER NEAR HWY 90, AZ",15050202,Lower Colorado,1085.3,STREAM,31.548,-110.135,F,"<a href=http://maps.google.com/?q=31.5489845131,-110.1359117886+(313256110080701)&z=14>google map</a>"
AZ,ARIZONA,SANTA CRUZ,3.13E+14,3.13E+14,SANTA CRUZ RIVER NEAR NOGALES WWTP,15050301,Lower Colorado,-999,STREAM,31.458,-110.961,F,"<a href=http://maps.google.com/?q=31.4587056947,-110.961476623+(312731110573901)&z=14>google map</a>"
TX,TEXAS,EL PASO,3.15E+14,3.15E+14,"NEMEXAS DRAIN AT MEADOWLARK DRIVE NR EL PASO, TX",13030102,Rio Grande,-999,STREAM,31.835,-106.598,U,"<a href=http://maps.google.com/?q=31.8353836544,-106.5988788721+(315007106355410)&z=14>google map</a>"
GA,GEORGIA,SUMTER,3.20E+14,3.2E+14,"DOMINY BR UPSTR FROM ACFB FSS WELLS, NR COBB, GA",3130006,South Atlantic-Gulf,-999,STREAM,32.025,-84.011,S,"<a href=http://maps.google.com/?q=32.0255555556,-84.0119444444+(320132084004303)&z=14>google map</a>"
NM,NEW MEXICO,DONA ANA,3.20E+14,3.2E+14,"RIO GRANDE AT RT 404 BRIDGE NEAR CHAMBERINO, NM",13030102,Rio Grande,-999,STREAM,32.022,-106.649,U,"<a href=http://maps.google.com/?q=32.0228779841,-106.6491604518+(320122106385510)&z=14>google map</a>"
NM,NEW MEXICO,DONA ANA,3.21E+14,3.21E+14,"DEL RIO DRAIN AT PIANO ROAD NEAR SANTO TOMAS,NM",13030102,Rio Grande,-999,STREAM,32.202,-106.742,U,"<a href=http://maps.google.com/?q=32.20287411,-106.7427786065+(321210106443210)&z=14>google map</a>"
NM,NEW MEXICO,DONA ANA,3.21E+14,3.21E+14,"PICACHO DRAIN NEAR SAN PABLO, N. MEX.",13030102,Rio Grande,-999,STREAM,32.249,-106.823,F,"<a href=http://maps.google.com/?q=32.2492615094,-106.8230602542+(321457106492110)&z=14>google map</a>"
NM,NEW MEXICO,DONA ANA,3.21E+14,3.21E+14,"LA MESA DRAIN AT RT 192 NEAR SAN MIGUEL, NM",13030102,Rio Grande,-999,STREAM,32.16,-106.721,U,"<a href=http://maps.google.com/?q=32.1600971816,-106.7219434565+(320936106431710)&z=14>google map</a>"
NM,NEW MEXICO,DONA ANA,3.21E+14,3.21E+14,"RIO GRANDE NM-192 BRIDGE NEAR SAN MIGUEL, NM",13030102,Rio Grande,-999,STREAM,32.162,-106.716,R,"<a href=http://maps.google.com/?q=32.1620415847,-106.7166655346+(320943106425810)&z=14>google map</a>"
MS,MISSISSIPPI,WARREN,3.22E+14,3.22E+14,"MISSISSIPPI RIVER ABOVE VICKSBURG AT MILE 438, MS",8030100,Lower Mississippi,1131145,STREAM,32.339,-90.912,5,"<a href=http://maps.google.com/?q=32.3397222222,-90.9125+(322023090544500)&z=14>google map</a>"
NM,NEW MEXICO,DONA ANA,3.22E+14,3.22E+14,"RIO GRANDE ABOVE NM 359 BRIDGE AT MESILLA, N. MEX.",13030102,Rio Grande,-999,STREAM,32.267,-106.828,F,"<a href=http://maps.google.com/?q=32.2670387712,-106.8286162127+(321601106494110)&z=14>google map</a>"
NM,NEW MEXICO,DONA ANA,3.22E+14,3.22E+14,"RIO GRANDE AT SHALEM BRIDGE NEAR DONA ANA, NM",13030102,Rio Grande,-999,STREAM,32.376,-106.855,R,"<a href=http://maps.google.com/?q=32.3762022928,-106.8552850479+(322234106511710)&z=14>google map</a>"
NM,NEW MEXICO,DONA ANA,3.23E+14,3.23E+14,"RIO GRANDE ABOVE RINCON DRAIN, NEAR RINCON, NM",13030102,Rio Grande,-999,STREAM,32.57,-106.997,U,"<a href=http://maps.google.com/?q=32.5706401161,-106.9975139854+(323414106594903)&z=14>google map</a>"
NM,NEW MEXICO,DONA ANA,3.23E+14,3.23E+14,"RINCON DRAIN AT RIO GRANDE, NEAR RINCON, NM",13030102,Rio Grande,-999,STREAM,32.569,-106.996,U,"<a href=http://maps.google.com/?q=32.5695290504,-106.9961250414+(323410106594403)&z=14>google map</a>"
NM,NEW MEXICO,DONA ANA,3.23E+14,3.23E+14,"RIO GRANDE AT LEASBURG DAM NEAR LAS CRUCES, NM",13030102,Rio Grande,30800,STREAM,32.496,-106.922,U,"<a href=http://maps.google.com/?q=32.4967540617,-106.9225108263+(322948106551910)&z=14>google map</a>"
TX,TEXAS,DALLAS,3.24E+14,3.24E+14,"TRINITY RV DWS OF CENTRAL WWTP, DALLAS, TX",12030105,Texas-Gulf,6152,STREAM,32.729,-96.763,F,"<a href=http://maps.google.com/?q=32.7292974245,-96.7630555243+(324345096454698)&z=14>google map</a>"
TX,TEXAS,DALLAS,3.24E+14,3.24E+14,"FIVE MILE CK AT S LOOP 12, DALLAS, TX",12030105,Texas-Gulf,40.5,STREAM,32.68,-96.784,F,"<a href=http://maps.google.com/?q=32.6804102429,-96.7849997411+(324049096470599)&z=14>google map</a>"
TX,TEXAS,DALLAS,3.24E+14,3.24E+14,"E FK TRININTY RV AT FM 740 NR FORNEY, TX",12030106,Texas-Gulf,1230,STREAM,32.658,-96.525,F,"<a href=http://maps.google.com/?q=32.658465782,-96.5252667067+(323930096313099)&z=14>google map</a>"
NM,NEW MEXICO,DONA ANA,3.24E+14,3.24E+14,"GARFIELD DRAIN AT ROAD 390 NEAR SALEM, NM",13030102,Rio Grande,-999,STREAM,32.715,-107.241,U,"<a href=http://maps.google.com/?q=32.7153540845,-107.2414103045+(324255107142703)&z=14>google map</a>"
NM,NEW MEXICO,DONA ANA,3.24E+14,3.24E+14,"HATCH DRAIN AT RIO GRANDE, NEAR HATCH, NM",13030102,Rio Grande,-999,STREAM,32.654,-107.099,U,"<a href=http://maps.google.com/?q=32.6548028271,-107.0994618812+(323917107055603)&z=14>google map</a>"
NM,NEW MEXICO,DONA ANA,3.24E+14,3.24E+14,"HATCH DRAIN AT ROAD 391, NEAR SALEM, NM",13030102,Rio Grande,-999,STREAM,32.689,-107.213,U,"<a href=http://maps.google.com/?q=32.6892443938,-107.2133538726+(324121107124603)&z=14>google map</a>"
NM,NEW MEXICO,DONA ANA,3.24E+14,3.24E+14,"RIO GRANDE AT ROAD 187, NEAR HATCH, NM",13030102,Rio Grande,-999,STREAM,32.682,-107.189,U,"<a href=http://maps.google.com/?q=32.68230056,-107.1897421287+(324056107112103)&z=14>google map</a>"
NM,NEW MEXICO,DONA ANA,3.24E+14,3.24E+14,"RINCON DRAIN 0.5 MILE EAST OF 140 NEAR RINCON, NM",13030102,Rio Grande,-999,STREAM,32.658,-107.072,U,"<a href=http://maps.google.com/?q=32.6586919631,-107.0727945873+(323931107042003)&z=14>google map</a>"
NM,NEW MEXICO,DONA ANA,3.24E+14,3.24E+14,"GARFIELD DRAIN AT ROAD 391, NEAR SALEM, NM",,,-999,STREAM,32.698,-107.213,U,"<a href=http://maps.google.com/?q=32.6984107195,-107.213353943+(324154107124603)&z=14>google map</a>"
NM,NEW MEXICO,DONA ANA,3.24E+14,3.24E+14,"HATCH DRAIN SE OF ROAD 391, NEAR SALEM, NM",,,-999,STREAM,32.684,-107.208,U,"<a href=http://maps.google.com/?q=32.6848001939,-107.2080759314+(324105107122710)&z=14>google map</a>"
TX,TEXAS,TARRANT,3.25E+14,3.25E+14,W FK TRINITY UPS OF VILLAGE CK WWTP,12030102,Texas-Gulf,3000,STREAM,32.778,-97.148,F,"<a href=http://maps.google.com/?q=32.7787411967,-97.1483446848+(324500097163097)&z=14>google map</a>"
TX,TEXAS,TARRANT,3.25E+14,3.25E+14,W FK TRINITY RV DWS OF VILLAGE CK WWTP,12030102,Texas-Gulf,3000,STREAM,32.785,-97.142,F,"<a href=http://maps.google.com/?q=32.7859632035,-97.1425112124+(324500097163098)&z=14>google map</a>"
NM,NEW MEXICO,DONA ANA,3.25E+14,3.25E+14,"GARFIELD DRAIN SE OF DERRY, NM",13030102,Rio Grande,-999,STREAM,32.785,-107.278,U,"<a href=http://maps.google.com/?q=32.7856301354,-107.2789116074+(324708107164203)&z=14>google map</a>"
SC,SOUTH CAROLINA,BERKELEY,3.26E+14,3.26E+14,"FINISHED WATER AT HWTP, HANAHAN,SC",3050201,South Atlantic-Gulf,-999,STREAM,32.925,-80.017,U,"<a href=http://maps.google.com/?q=32.9254238162,-80.0178375944+(325530908001049)&z=14>google map</a>"
SC,SOUTH CAROLINA,DORCHESTER,3.30E+14,3.3E+14,"FOUR HOLE SWAMP NEAR RIDGEVILLE,SC",3050205,South Atlantic-Gulf,-999,STREAM,33.055,-80.404,S,"<a href=http://maps.google.com/?q=33.0554455402,-80.4042651902+(330319080241600)&z=14>google map</a>"
TX,TEXAS,WISE,3.31E+14,3.31E+14,"W FK TRINITY RV BL BRIDGEPORT RES NR BRIDGEPORT,TX",12030101,Texas-Gulf,1112,STREAM,33.22,-97.828,F,"<a href=http://maps.google.com/?q=33.2201149982,-97.8289242627+(331033097503599)&z=14>google map</a>"
SC,SOUTH CAROLINA,ORANGEBURG,3.32E+14,3.32E+14,"NORTH FORK EDISTO RIVER NEAR ROWESVILLE,SC",3050203,South Atlantic-Gulf,-999,STREAM,33.401,-80.868,S,"<a href=http://maps.google.com/?q=33.4018224482,-80.8689827615+(332406080520900)&z=14>google map</a>"
SC,SOUTH CAROLINA,ORANGEBURG,3.32E+14,3.32E+14,"NORTH FORK EDISTO RIVER NEAR BRANCHVILLE,SC",3050203,South Atlantic-Gulf,-999,STREAM,33.273,-80.883,S,"<a href=http://maps.google.com/?q=33.2737698656,-80.8839851942+(331625080530300)&z=14>google map</a>"
SC,SOUTH CAROLINA,BARNWELL,3.32E+14,3.32E+14,"WINDY HILL CREEK NEAR BLACKVILLE,SC",3050204,South Atlantic-Gulf,-999,STREAM,33.393,-81.266,S,"<a href=http://maps.google.com/?q=33.393762515,-81.2664937809+(332337081160000)&z=14>google map</a>"
SC,SOUTH CAROLINA,BAMBERG,3.32E+14,3.32E+14,"SOUTH FORK EDISTO RIVER NEAR BAMBERG,SC",3050204,South Atlantic-Gulf,-999,STREAM,33.313,-80.964,S,"<a href=http://maps.google.com/?q=33.3137684013,-80.9642629368+(331849080575200)&z=14>google map</a>"
TX,TEXAS,WISE,3.32E+14,3.32E+14,"BIG CK AT FM 1810 NR CHICO, TX",12030101,Texas-Gulf,46.6,STREAM,33.307,-97.917,F,"<a href=http://maps.google.com/?q=33.3070568939,-97.9178156184+(331825097550399)&z=14>google map</a>"
AZ,ARIZONA,MARICOPA,3.32E+14,3.32E+14,GILA RIVER ABV CONFLUENCE W/ SALT RIVER,15050100,Lower Colorado,29310,STREAM,33.378,-112.297,T,"<a href=http://maps.google.com/?q=33.3783769651,-112.2970993684+(332242112174701)&z=14>google map</a>"
AZ,ARIZONA,MARICOPA,3.32E+14,3.32E+14,"SALT RIVER @ 91ST AVE, CENTER CHANNEL",15060106,Lower Colorado,-999,STREAM,33.383,-112.254,S,"<a href=http://maps.google.com/?q=33.383654977,-112.2548756333+(332301112151501)&z=14>google map</a>"
SC,SOUTH CAROLINA,BAMBERG,3.32E+14,3.32E+14,SOUTH FORK EDISTO RIVER AT SC 70,,,-999,STREAM,33.374,-81.083,S,"<a href=http://maps.google.com/?q=33.3744444444,-81.0833333333+(332228081050000)&z=14>google map</a>"
SC,SOUTH CAROLINA,ORANGEBURG,3.33E+14,3.33E+14,"CAW CAW SWAMP CREEK NEAR ORANGEBURG, SC",3050203,South Atlantic-Gulf,-999,STREAM,33.504,-80.888,S,"<a href=http://maps.google.com/?q=33.504320143,-80.8884256653+(333015080531900)&z=14>google map</a>"
SC,SOUTH CAROLINA,ORANGEBURG,3.33E+14,3.33E+14,"NORTH FORK EDISTO RIVER NEAR NORTH, SC",3050203,South Atlantic-Gulf,-999,STREAM,33.576,-81.038,S,"<a href=http://maps.google.com/?q=33.576264635,-81.038428172+(333434081021900)&z=14>google map</a>"
SC,SOUTH CAROLINA,ORANGEBURG,3.33E+14,3.33E+14,"BULL SWAMP CREEK NEAR NORTH,SC",3050203,South Atlantic-Gulf,-999,STREAM,33.582,-81.037,S,"<a href=http://maps.google.com/?q=33.5820980121,-81.0370391807+(333455081021400)&z=14>google map</a>"
SC,SOUTH CAROLINA,ORANGEBURG,3.33E+14,3.33E+14,"NORTH FORK EDISTO RIVER ABOVE ORANGEBURG,SC",3050203,South Atlantic-Gulf,-999,STREAM,33.525,-80.947,S,"<a href=http://maps.google.com/?q=33.5251537417,-80.9470374418+(333130080565000)&z=14>google map</a>"
SC,SOUTH CAROLINA,ORANGEBURG,3.33E+14,3.33E+14,"DEAN SWAMP CREEK NEAR SPRINGFIELD,SC",3050204,South Atlantic-Gulf,-999,STREAM,33.493,-81.321,S,"<a href=http://maps.google.com/?q=33.493204353,-81.3214937083+(332935081191800)&z=14>google map</a>"
SC,SOUTH CAROLINA,ORANGEBURG,3.33E+14,3.33E+14,"TAMPA CREEK NEAR SPRINGFIELD,SC",3050204,South Atlantic-Gulf,-999,STREAM,33.492,-81.245,S,"<a href=http://maps.google.com/?q=33.4920947366,-81.2453818119+(332931081144400)&z=14>google map</a>"
SC,SOUTH CAROLINA,ORANGEBURG,3.33E+14,3.33E+14,"SOUTH FORK EDISTO RIVER NEAR SPRINGFIELD,SC",3050204,South Atlantic-Gulf,-999,STREAM,33.462,-81.275,S,"<a href=http://maps.google.com/?q=33.4620946052,-81.2759379364+(332743081163400)&z=14>google map</a>"
SC,SOUTH CAROLINA,AIKEN,3.33E+14,3.33E+14,"SOUTH FORK EDISTO RIVER AT AIKEN STATE PARK,SC",3050204,South Atlantic-Gulf,-999,STREAM,33.554,-81.483,S,"<a href=http://maps.google.com/?q=33.5543128803,-81.4834387588+(333315081290100)&z=14>google map</a>"
MS,MISSISSIPPI,WASHINGTON,3.33E+14,3.33E+14,BOGUE PHALIA NR ELIZABETH              072886499,8030207,Lower Mississippi,-999,STREAM,33.431,-90.842,F,"<a href=http://maps.google.com/?q=33.4317835401,-90.8420428522+(332554090503100)&z=14>google map</a>"
AZ,ARIZONA,MARICOPA,3.33E+14,3.33E+14,48TH STREET DRAIN NR INTERSTATE 10,15060106,Lower Colorado,-999,STREAM,33.421,-111.939,F,"<a href=http://maps.google.com/?q=33.421156553,-111.9395883092+(332516111562001)&z=14>google map</a>"
SC,SOUTH CAROLINA,ORANGEBURG,3.34E+14,3.34E+14,"NORTH FORK EDISTO RIVER NEAR WOODFORD,SC",3050203,South Atlantic-Gulf,-999,STREAM,33.65,-81.185,S,"<a href=http://maps.google.com/?q=33.6504293168,-81.1850996892+(333901081110700)&z=14>google map</a>"
SC,SOUTH CAROLINA,AIKEN,3.34E+14,3.34E+14,"NORTH FORK EDISTO RIVER NEAR WAGNER,SC",3050203,South Atlantic-Gulf,-999,STREAM,33.708,-81.315,S,"<a href=http://maps.google.com/?q=33.7084833044,-81.3153796571+(334230081185600)&z=14>google map</a>"
SC,SOUTH CAROLINA,AIKEN,3.34E+14,3.34E+14,"SOUTH FORK EDISTO RIVER NEAR KITCHINGS MILL,SC",3050204,South Atlantic-Gulf,-999,STREAM,33.596,-81.538,S,"<a href=http://maps.google.com/?q=33.596534049,-81.5384389434+(333547081321900)&z=14>google map</a>"
SC,SOUTH CAROLINA,AIKEN,3.34E+14,3.34E+14,"SOUTH FORK EDISTO RIVER NEAR FOXTOWN, SC",3050204,South Atlantic-Gulf,-999,STREAM,33.685,-81.603,S,"<a href=http://maps.google.com/?q=33.6856991338,-81.6034388901+(334108081361300)&z=14>google map</a>"
CA,CALIFORNIA,RIVERSIDE,3.34E+14,3.34E+14,ELSINORE VALLEY MWTP INFLOW NR LAKE ELSINORE CA,18070203,California,-999,STREAM,33.675,-117.273,S,"<a href=http://maps.google.com/?q=33.6755772763,-117.2736486443+(334032117162201)&z=14>google map</a>"
SC,SOUTH CAROLINA,AIKEN,3.34E+14,3.34E+14,CREEKLET LEFT BANK,,,-999,STREAM,33.721,-81.605,H,"<a href=http://maps.google.com/?q=33.7215833333,-81.6055888889+(334318081362001)&z=14>google map</a>"
SC,SOUTH CAROLINA,AIKEN,3.34E+14,3.34E+14,B-LB-2-S,,,-999,STREAM,33.721,-81.606,H,"<a href=http://maps.google.com/?q=33.7211472222,-81.606025+(334316081362204)&z=14>google map</a>"
SC,SOUTH CAROLINA,AIKEN,3.34E+14,3.34E+14,CREEKLET RIGHT BANK,,,-999,STREAM,33.721,-81.606,H,"<a href=http://maps.google.com/?q=33.7213111111,-81.6061+(334317081361901)&z=14>google map</a>"
SC,SOUTH CAROLINA,AIKEN,3.34E+14,3.34E+14,C-LB-2-S,,,-999,STREAM,33.719,-81.606,H,"<a href=http://maps.google.com/?q=33.7199694444,-81.6068722222+(334308081362706)&z=14>google map</a>"
SC,SOUTH CAROLINA,AIKEN,3.35E+14,3.35E+14,"NORTH FORK EDISTO RIVER AT STEEDMAN,SC",3050203,South Atlantic-Gulf,-999,STREAM,33.782,-81.445,S,"<a href=http://maps.google.com/?q=33.7829258749,-81.4453802871+(334658081264400)&z=14>google map</a>"
SC,SOUTH CAROLINA,EDGEFIELD,3.35E+14,3.35E+14,"SOUTH FORK EDISTO RIVER NEAR JOHNSTON,SC",3050204,South Atlantic-Gulf,-999,STREAM,33.803,-81.767,S,"<a href=http://maps.google.com/?q=33.8031923239,-81.7670523004+(334811081460200)&z=14>google map</a>"
CA,CALIFORNIA,RIVERSIDE,3.35E+14,3.35E+14,LAKE EVANS OUTFLOW AT RIVERSIDE CA,18070203,California,-999,STREAM,33.99,-117.39,S,"<a href=http://maps.google.com/?q=33.9905555556,-117.3908333333+(335426117232701)&z=14>google map</a>"
CA,CALIFORNIA,SAN BERNARDINO,3.36E+14,3.36E+14,MILL C A CHINO CORONA RD NR NORCO CA,18070203,California,-999,STREAM,33.945,-117.615,S,"<a href=http://maps.google.com/?q=33.9458474963,-117.6156075878+(335645117365301)&z=14>google map</a>"
CA,CALIFORNIA,SAN BERNARDINO,3.36E+14,3.36E+14,SANTA ANA R A HAMNER RD NR NORCO CA,18070203,California,-999,STREAM,33.945,-117.558,S,"<a href=http://maps.google.com/?q=33.9458476447,-117.5583837387+(335645117332701)&z=14>google map</a>"
CA,CALIFORNIA,RIVERSIDE,3.36E+14,3.36E+14,SANTA ANA R N OF HIDDEN VALLEY WETLANDS CA,18070203,California,-999,STREAM,33.969,-117.502,S,"<a href=http://maps.google.com/?q=33.9691666667,-117.5027777778+(335809117301001)&z=14>google map</a>"
CA,CALIFORNIA,RIVERSIDE,3.36E+14,3.36E+14,SANTA ANA R A POWER LINE RD NR LA SIERRA HEIGHTS,18070203,California,-999,STREAM,33.929,-117.593,S,"<a href=http://maps.google.com/?q=33.9297222222,-117.5933333333+(335547117353601)&z=14>google map</a>"
CA,CALIFORNIA,SAN BERNARDINO,3.36E+14,3.36E+14,MILL C NR SPLATTERS DUCK CLUB IN PRADO WETLANDS CA,18070203,California,-999,STREAM,33.918,-117.633,S,"<a href=http://maps.google.com/?q=33.9183333333,-117.6338888889+(335506117381201)&z=14>google map</a>"
CA,CALIFORNIA,RIVERSIDE,3.36E+14,3.36E+14,SANTA ANA R AB MWD CROSSING CA,18070203,California,-999,STREAM,33.968,-117.434,S,"<a href=http://maps.google.com/?q=33.9683333333,-117.4347222222+(335806117260501)&z=14>google map</a>"
CA,CALIFORNIA,SAN BERNARDINO,3.36E+14,3.36E+14,LITTLE CHINO C AB PIPELINE AVE NR LOS SERRANOS CA,18070203,California,-999,STREAM,33.986,-117.716,S,"<a href=http://maps.google.com/?q=33.9861111111,-117.7161111111+(335910117425801)&z=14>google map</a>"
CA,CALIFORNIA,SAN BERNARDINO,3.36E+14,3.36E+14,CHINO C DS OF PINE AVE AT PRADO DAM CA,18070203,California,-999,STREAM,33.948,-117.666,S,"<a href=http://maps.google.com/?q=33.9486250827,-117.6664424119+(335655117395601)&z=14>google map</a>"
CA,CALIFORNIA,SAN BERNARDINO,3.36E+14,3.36E+14,SUNNYSLOPE CHANNEL A SANTA ANA RRP NR RUBIDOUX CA,18070203,California,-999,STREAM,33.974,-117.427,S,"<a href=http://maps.google.com/?q=33.9741666667,-117.4272222222+(335827117253801)&z=14>google map</a>"
CA,CALIFORNIA,SAN BERNARDINO,3.36E+14,3.36E+14,SUNNYSLOPE CHANNEL NR RIBIDOUX NC AT SANTA ANA RRP,18070203,California,-999,STREAM,33.976,-117.426,S,"<a href=http://maps.google.com/?q=33.9763888889,-117.4261111111+(335835117253401)&z=14>google map</a>"
CA,CALIFORNIA,RIVERSIDE,3.36E+14,3.36E+14,HOLE LAKE DISCHARGE ABV SANTA ANA R NR PEDLEY CA,18070203,California,-999,STREAM,33.961,-117.468,S,"<a href=http://maps.google.com/?q=33.9619444444,-117.4680555556+(335743117280501)&z=14>google map</a>"
CA,CALIFORNIA,SAN BERNARDINO,3.36E+14,3.36E+14,SANTA ANA R A GRULLA CT A LA SIERRA CA,18070203,California,-999,STREAM,33.957,-117.528,S,"<a href=http://maps.google.com/?q=33.9577919268,-117.5289386478+(335728117314101)&z=14>google map</a>"
CA,CALIFORNIA,RIVERSIDE,3.36E+14,3.36E+14,SANTA ANA R A HAMNER RD AB NORCO CA,18070203,California,-999,STREAM,33.945,-117.557,S,"<a href=http://maps.google.com/?q=33.9458333333,-117.5572222222+(335645117332601)&z=14>google map</a>"
CA,CALIFORNIA,SAN BERNARDINO,3.36E+14,3.36E+14,CHINO C BL CENTRAL AVE NR CHINO CA,18070203,California,-999,STREAM,33.973,-117.688,S,"<a href=http://maps.google.com/?q=33.9736244811,-117.6889434627+(335825117411701)&z=14>google map</a>"
CA,CALIFORNIA,RIVERSIDE,3.36E+14,3.36E+14,RIVERSIDE WQC PLANT A VAN BUREN BLVD NR RIVERSIDE,18070203,California,-999,STREAM,33.963,-117.465,S,"<a href=http://maps.google.com/?q=33.9633333333,-117.4655555556+(335748117275601)&z=14>google map</a>"
CA,CALIFORNIA,SAN BERNARDINO,3.36E+14,3.36E+14,SAN TIMOTEO C NR EASTSIDE RANCH NR YUCAIPA CA,18070203,California,-999,STREAM,33.986,-117.135,S,"<a href=http://maps.google.com/?q=33.9869444444,-117.1352777778+(335913117080701)&z=14>google map</a>"
CA,CALIFORNIA,SAN BERNARDINO,3.36E+14,3.36E+14,CHINO C AB CENTRAL AVE NR LOS SERRANOS CA,18070203,California,-999,STREAM,33.976,-117.69,S,"<a href=http://maps.google.com/?q=33.9763888889,-117.6908333333+(335835117412701)&z=14>google map</a>"
CA,CALIFORNIA,RIVERSIDE,3.36E+14,3.36E+14,TESUESQUITO C NR MOUTH A RIVERSIDE CA,18070203,California,-999,STREAM,33.967,-117.431,S,"<a href=http://maps.google.com/?q=33.9677777778,-117.4311111111+(335804117255201)&z=14>google map</a>"
CA,CALIFORNIA,RIVERSIDE,3.40E+14,3.4E+14,SANTA ANA R DS CONFLUENCE OF RIX OUTFLOW CA,18070203,California,-999,STREAM,34.038,-117.353,S,"<a href=http://maps.google.com/?q=34.0380555556,-117.3538888889+(340217117211401)&z=14>google map</a>"
CA,CALIFORNIA,SAN BERNARDINO,3.40E+14,3.4E+14,SANTA ANA R A RIVERSIDE RD NR RIVERSIDE CA,18070203,California,-999,STREAM,34.025,-117.363,S,"<a href=http://maps.google.com/?q=34.0255695691,-117.3631005137+(340132117214401)&z=14>google map</a>"
